id_department,department_name,terrain_area,old_antenna,new_antenna_type
11,Cesar,104600,13,e
20,Meta,1855000,16,e
28,Sucre,1073000,9,b
25,Risaralda,934400,17,b
32,Vichada,1378600,19,d
3,Arauca,1252400,26,b
29,Tolima,786600,4,b
18,La Guajira,149600,12,e
16,Guaviare,1690400,11,a
12,Choco,744000,11,a
18,La Guajira,1273000,17,d
27,Santander,1663600,3,b
28,Sucre,235400,10,a
2,Antioquia,957800,8,e
4,Atlantico,99600,24,a
19,Magdalena,910800,18,e
8,Caqueta,1946200,24,c
11,Cesar,1360800,22,e
3,Arauca,1601400,17,b
20,Meta,415000,19,a
3,Arauca,979800,21,e
15,Guainia,1173800,30,c
16,Guaviare,447000,1,b
9,Casanare,1596600,20,a
6,Boyaca,1468000,25,b
15,Guainia,1016800,22,a
9,Casanare,259400,6,d
21,Narino,603000,4,b
25,Risaralda,667600,6,d
1,Amazonas,1349400,28,a
11,Cesar,1774000,4,a
12,Choco,394200,11,e
15,Guainia,1243800,0,a
4,Atlantico,1086800,4,a
21,Narino,68600,30,b
14,Cundinamarca,627000,30,b
3,Arauca,1800600,14,a
18,La Guajira,1092400,2,b
16,Guaviare,629400,13,a
17,Huila,1480800,27,b
5,Bolivar,1004400,26,a
16,Guaviare,1246000,21,c
31,Vaupes,118600,13,c
19,Magdalena,724000,9,a
29,Tolima,584800,23,b
6,Boyaca,117800,28,b
7,Caldas,5400,0,e
30,Valle del Cauca,1488200,1,b
4,Atlantico,819000,0,a
7,Caldas,944200,24,c
21,Narino,268400,19,c
16,Guaviare,112800,12,b
28,Sucre,1867800,6,d
25,Risaralda,1015200,29,a
6,Boyaca,880800,18,c
26,San Andres y Providencia,376600,29,a
20,Meta,612800,4,b
30,Valle del Cauca,800,30,a
6,Boyaca,770000,6,a
23,Putumayo,1692000,17,b
13,Cordoba,1234600,4,d
29,Tolima,831000,14,c
6,Boyaca,176000,7,a
2,Antioquia,1219400,7,b
3,Arauca,308800,23,d
13,Cordoba,1150800,27,b
12,Choco,1625400,0,a
18,La Guajira,1479200,27,c
23,Putumayo,1353200,8,a
1,Amazonas,1282600,19,a
15,Guainia,493200,4,b
31,Vaupes,1402200,9,d
29,Tolima,792000,10,c
6,Boyaca,1856600,17,b
11,Cesar,236800,16,b
4,Atlantico,1672800,14,e
6,Boyaca,1409000,2,d
16,Guaviare,989000,3,e
29,Tolima,424200,22,d
28,Sucre,480000,28,c
29,Tolima,911200,29,a
7,Caldas,1384000,5,e
3,Arauca,174600,28,a
25,Risaralda,413000,28,d
16,Guaviare,1466200,20,e
21,Narino,1248400,0,c
26,San Andres y Providencia,718000,11,a
8,Caqueta,1572800,18,d
5,Bolivar,283000,28,e
18,La Guajira,131000,26,a
10,Cauca,776200,26,d
26,San Andres y Providencia,18000,26,a
1,Amazonas,1702600,5,a
8,Caqueta,821200,30,b
13,Cordoba,1624000,3,c
5,Bolivar,1276200,10,d
31,Vaupes,673000,12,e
18,La Guajira,1574400,16,a
7,Caldas,1394000,17,c
23,Putumayo,947000,15,c
23,Putumayo,1563000,9,d
9,Casanare,541200,29,e
22,Norte de Santander,1322000,28,d
10,Cauca,327600,11,a
1,Amazonas,514600,29,b
21,Narino,1336000,9,d
19,Magdalena,143800,19,e
31,Vaupes,97200,27,b
21,Narino,1244200,0,a
19,Magdalena,626000,26,a
32,Vichada,926200,23,a
24,Quindio,476800,22,d
25,Risaralda,73200,5,d
15,Guainia,1585000,22,a
15,Guainia,597800,4,c
4,Atlantico,776000,8,a
8,Caqueta,1325600,9,d
21,Narino,902600,12,e
10,Cauca,1985800,16,e
23,Putumayo,479200,15,a
9,Casanare,123800,0,b
20,Meta,50800,30,b
19,Magdalena,1435600,25,e
24,Quindio,183600,12,d
1,Amazonas,62400,6,e
7,Caldas,207400,17,c
15,Guainia,988800,1,d
8,Caqueta,647600,8,a
8,Caqueta,454200,1,a
15,Guainia,1357000,0,e
29,Tolima,603800,25,d
13,Cordoba,972600,21,e
15,Guainia,781200,26,d
26,San Andres y Providencia,421200,19,b
9,Casanare,1152800,13,c
27,Santander,1096800,23,b
25,Risaralda,574000,21,b
2,Antioquia,260600,8,c
20,Meta,1638000,22,c
15,Guainia,1266400,12,c
20,Meta,1556400,25,a
29,Tolima,1019200,0,d
19,Magdalena,965800,24,a
7,Caldas,627800,22,c
2,Antioquia,504800,4,e
14,Cundinamarca,1567800,2,d
4,Atlantico,1519400,25,e
31,Vaupes,1984600,14,e
24,Quindio,1860200,4,c
18,La Guajira,496800,17,c
1,Amazonas,229000,17,b
17,Huila,849800,7,d
22,Norte de Santander,292200,11,a
23,Putumayo,359800,13,a
1,Amazonas,1557000,22,b
3,Arauca,1944600,24,d
1,Amazonas,271800,13,d
20,Meta,1220000,2,d
8,Caqueta,756400,19,b
10,Cauca,438800,13,c
12,Choco,842600,13,a
16,Guaviare,948200,26,a
21,Narino,125000,8,c
26,San Andres y Providencia,1817800,27,b
31,Vaupes,1651400,23,e
20,Meta,1230000,24,d
13,Cordoba,1387600,7,b
25,Risaralda,1352400,23,a
22,Norte de Santander,1578600,30,e
1,Amazonas,155600,13,c
27,Santander,620400,17,b
25,Risaralda,1409000,27,c
2,Antioquia,1954800,23,d
24,Quindio,64600,21,e
32,Vichada,1886000,22,d
16,Guaviare,143600,21,c
24,Quindio,399800,30,b
26,San Andres y Providencia,777000,24,a
30,Valle del Cauca,484200,6,e
22,Norte de Santander,797200,26,c
29,Tolima,1974800,2,c
11,Cesar,1072200,17,a
9,Casanare,1071800,15,b
14,Cundinamarca,1347800,21,b
18,La Guajira,1289600,12,b
19,Magdalena,521800,30,a
14,Cundinamarca,444400,19,d
12,Choco,1007400,21,a
17,Huila,1593000,16,c
7,Caldas,534000,8,c
23,Putumayo,1692800,8,a
10,Cauca,1602600,15,b
28,Sucre,847000,10,e
18,La Guajira,456200,15,a
27,Santander,1084200,0,c
31,Vaupes,9600,19,c
27,Santander,11400,7,d
30,Valle del Cauca,855400,26,c
18,La Guajira,802800,15,e
9,Casanare,193600,24,a
13,Cordoba,120800,9,a
31,Vaupes,978400,8,e
5,Bolivar,1055200,2,d
21,Narino,870400,23,d
16,Guaviare,1119400,0,a
25,Risaralda,1301600,11,e
1,Amazonas,403000,18,d
11,Cesar,815400,9,e
15,Guainia,400,8,d
8,Caqueta,1241400,1,b
17,Huila,858400,9,b
15,Guainia,564000,6,b
19,Magdalena,1869200,9,c
31,Vaupes,1414200,17,e
11,Cesar,1674000,2,d
12,Choco,1541400,23,a
17,Huila,926400,21,b
12,Choco,900400,10,a
22,Norte de Santander,1153000,20,d
7,Caldas,952600,13,a
11,Cesar,1042800,3,c
15,Guainia,552800,16,a
15,Guainia,1049800,22,b
13,Cordoba,915200,5,d
17,Huila,231400,9,a
7,Caldas,1403400,1,a
20,Meta,1746000,16,a
9,Casanare,1227400,16,b
1,Amazonas,326400,3,e
19,Magdalena,1864400,27,b
27,Santander,786200,12,c
21,Narino,47600,6,d
25,Risaralda,983800,28,e
1,Amazonas,1907600,1,a
30,Valle del Cauca,1224200,0,a
29,Tolima,683800,2,a
21,Narino,936200,8,d
15,Guainia,179600,12,a
16,Guaviare,1527800,18,a
7,Caldas,1972200,1,b
19,Magdalena,669600,6,c
27,Santander,819200,20,c
29,Tolima,700600,19,a
10,Cauca,1934200,8,d
3,Arauca,566000,1,a
30,Valle del Cauca,471600,25,b
14,Cundinamarca,1686000,26,b
19,Magdalena,1299000,21,b
14,Cundinamarca,1721000,23,c
16,Guaviare,1519200,9,b
19,Magdalena,1292600,29,d
30,Valle del Cauca,1790400,30,e
18,La Guajira,414400,4,b
19,Magdalena,1457000,9,b
6,Boyaca,475200,20,d
20,Meta,793400,14,d
10,Cauca,1174800,17,d
20,Meta,1969800,24,b
6,Boyaca,1077000,14,d
12,Choco,1071600,27,c
7,Caldas,1716400,21,a
6,Boyaca,914400,5,c
4,Atlantico,503000,14,e
27,Santander,1482000,7,b
3,Arauca,1052000,25,d
11,Cesar,52600,20,c
3,Arauca,964600,5,a
9,Casanare,252200,21,c
9,Casanare,1698400,18,c
32,Vichada,1589600,21,c
23,Putumayo,1487000,2,e
10,Cauca,1454400,6,a
26,San Andres y Providencia,1662000,0,b
1,Amazonas,1473400,23,e
2,Antioquia,1804000,16,c
32,Vichada,575400,22,c
15,Guainia,1935200,20,e
10,Cauca,898800,6,d
18,La Guajira,1832200,3,a
31,Vaupes,760800,4,a
10,Cauca,773600,18,e
12,Choco,1028400,22,c
13,Cordoba,1997200,27,d
9,Casanare,289600,20,a
16,Guaviare,839000,29,b
29,Tolima,1080600,17,e
13,Cordoba,848000,7,d
32,Vichada,1750200,2,e
32,Vichada,1969800,16,b
13,Cordoba,533800,24,b
26,San Andres y Providencia,769000,18,c
31,Vaupes,535000,8,d
26,San Andres y Providencia,386000,28,d
8,Caqueta,1245400,11,a
3,Arauca,768400,12,b
20,Meta,93000,8,d
32,Vichada,113200,7,a
6,Boyaca,907400,26,d
22,Norte de Santander,920400,18,b
11,Cesar,166800,23,a
21,Narino,1507000,3,e
10,Cauca,1471200,28,a
21,Narino,1966000,12,d
19,Magdalena,637600,9,d
13,Cordoba,1558800,29,a
1,Amazonas,1166000,1,e
17,Huila,1535800,16,c
12,Choco,7000,24,a
5,Bolivar,1445000,10,d
24,Quindio,481200,13,b
15,Guainia,1490000,9,e
22,Norte de Santander,180600,25,d
13,Cordoba,514800,9,b
19,Magdalena,1355000,24,c
20,Meta,434800,7,c
31,Vaupes,124800,7,b
25,Risaralda,34800,25,c
15,Guainia,1057000,11,c
31,Vaupes,1436400,30,c
22,Norte de Santander,492200,15,b
16,Guaviare,977400,2,a
8,Caqueta,627200,23,b
8,Caqueta,415800,16,c
26,San Andres y Providencia,159400,5,e
25,Risaralda,752600,12,b
29,Tolima,1482400,6,b
15,Guainia,1315800,3,e
3,Arauca,1415800,13,d
32,Vichada,515400,12,e
17,Huila,1126000,11,e
23,Putumayo,1351200,8,b
18,La Guajira,1054400,17,e
6,Boyaca,1377600,19,b
5,Bolivar,1300800,30,b
9,Casanare,587000,5,a
9,Casanare,1348000,18,e
10,Cauca,955600,14,b
29,Tolima,1522000,10,b
29,Tolima,1490200,21,b
13,Cordoba,704800,5,b
1,Amazonas,872800,29,b
9,Casanare,711600,30,a
3,Arauca,219400,5,d
14,Cundinamarca,910600,8,c
11,Cesar,634800,0,e
5,Bolivar,1986000,24,a
19,Magdalena,1574800,17,e
21,Narino,1806400,27,e
11,Cesar,1611600,28,b
12,Choco,1136600,24,d
24,Quindio,1373200,12,c
31,Vaupes,1711600,0,e
29,Tolima,1392400,22,b
23,Putumayo,210400,2,d
14,Cundinamarca,96200,5,b
29,Tolima,1462400,23,c
6,Boyaca,45200,19,d
28,Sucre,933600,5,a
9,Casanare,768600,0,e
30,Valle del Cauca,352800,0,c
30,Valle del Cauca,713200,6,c
29,Tolima,1485400,8,d
25,Risaralda,1135000,15,e
19,Magdalena,1418200,30,a
21,Narino,336200,5,b
1,Amazonas,1626200,10,d
24,Quindio,1315400,4,e
21,Narino,1985800,11,a
5,Bolivar,753800,9,e
20,Meta,482600,17,a
12,Choco,1995600,7,d
29,Tolima,116000,4,e
4,Atlantico,886600,16,e
20,Meta,644200,3,e
2,Antioquia,417000,26,e
21,Narino,1322600,13,e
10,Cauca,1795800,24,c
28,Sucre,766000,5,c
29,Tolima,1948000,4,c
10,Cauca,1405400,13,a
29,Tolima,1575800,18,b
16,Guaviare,1659800,10,e
14,Cundinamarca,350000,15,c
28,Sucre,805400,21,b
2,Antioquia,1908200,24,a
32,Vichada,501800,9,e
30,Valle del Cauca,1549800,22,e
4,Atlantico,924400,2,a
32,Vichada,1764600,18,a
20,Meta,1575600,0,e
8,Caqueta,1607800,5,a
27,Santander,1309600,30,e
15,Guainia,1574800,10,e
3,Arauca,145400,7,c
27,Santander,1557600,8,b
19,Magdalena,1529000,28,d
20,Meta,999800,12,e
19,Magdalena,973400,23,c
28,Sucre,312400,3,e
8,Caqueta,1706800,12,d
8,Caqueta,1435200,30,e
31,Vaupes,1476200,0,e
2,Antioquia,1234000,27,b
16,Guaviare,1452000,4,b
25,Risaralda,24600,3,a
25,Risaralda,625800,30,b
31,Vaupes,1321800,25,c
17,Huila,1885800,2,b
4,Atlantico,1580800,25,a
14,Cundinamarca,1027200,21,b
10,Cauca,583200,4,c
16,Guaviare,1503800,22,b
5,Bolivar,107600,9,d
15,Guainia,754800,14,b
21,Narino,862800,21,e
2,Antioquia,1840400,3,b
7,Caldas,400200,25,e
22,Norte de Santander,1976800,20,b
1,Amazonas,1762200,24,c
16,Guaviare,149000,6,a
23,Putumayo,1971400,22,e
26,San Andres y Providencia,769800,20,d
31,Vaupes,1563400,7,a
29,Tolima,1354000,7,a
3,Arauca,976000,15,a
7,Caldas,1141400,14,c
26,San Andres y Providencia,1653800,20,a
10,Cauca,1905200,22,b
14,Cundinamarca,1669200,3,d
18,La Guajira,1189000,4,a
17,Huila,1208000,7,e
20,Meta,116200,25,b
16,Guaviare,1308800,15,d
20,Meta,497000,27,a
32,Vichada,172000,19,c
22,Norte de Santander,119000,20,b
1,Amazonas,905000,23,a
1,Amazonas,288000,7,e
20,Meta,1584600,26,e
12,Choco,1471800,22,e
14,Cundinamarca,1412400,2,e
28,Sucre,797000,28,d
29,Tolima,1187800,24,a
26,San Andres y Providencia,1673200,0,d
29,Tolima,278200,13,e
22,Norte de Santander,1086200,15,b
4,Atlantico,940200,4,d
14,Cundinamarca,287400,16,e
29,Tolima,1199400,17,d
21,Narino,276400,4,c
15,Guainia,671200,9,a
9,Casanare,1157200,7,d
15,Guainia,9800,30,b
16,Guaviare,571000,26,c
26,San Andres y Providencia,1506400,30,d
22,Norte de Santander,916800,14,e
2,Antioquia,1087800,0,b
9,Casanare,171600,17,e
24,Quindio,126800,13,c
17,Huila,170800,4,d
11,Cesar,1374800,11,d
14,Cundinamarca,1087800,8,a
5,Bolivar,1027600,14,e
4,Atlantico,485600,19,d
25,Risaralda,472000,7,d
29,Tolima,1783000,11,d
20,Meta,501200,25,a
7,Caldas,470800,29,d
9,Casanare,1895200,24,c
9,Casanare,1444000,2,c
5,Bolivar,1767800,2,a
32,Vichada,641800,5,d
2,Antioquia,960600,18,d
20,Meta,599800,23,c
25,Risaralda,717200,12,c
6,Boyaca,1671200,5,c
32,Vichada,390600,22,d
25,Risaralda,143600,17,d
27,Santander,622000,9,e
23,Putumayo,1922800,18,e
11,Cesar,1046800,18,c
19,Magdalena,712000,26,b
32,Vichada,721200,28,e
15,Guainia,1944200,29,a
28,Sucre,1404200,6,d
20,Meta,476000,13,e
31,Vaupes,1121200,9,e
28,Sucre,622400,1,c
30,Valle del Cauca,1005800,20,a
11,Cesar,1108400,21,e
26,San Andres y Providencia,1222800,11,b
16,Guaviare,926200,2,c
30,Valle del Cauca,927800,29,e
6,Boyaca,827600,18,d
28,Sucre,1573600,0,e
22,Norte de Santander,1849600,23,e
12,Choco,513000,1,d
28,Sucre,677800,28,b
29,Tolima,1697600,29,b
8,Caqueta,1135400,0,e
20,Meta,1857800,11,d
23,Putumayo,1691200,19,a
16,Guaviare,1620600,1,e
22,Norte de Santander,1472600,29,a
25,Risaralda,645000,18,e
2,Antioquia,1508600,17,a
22,Norte de Santander,684600,9,c
32,Vichada,48400,10,a
22,Norte de Santander,385600,26,c
20,Meta,1787000,1,d
15,Guainia,1244000,8,c
5,Bolivar,1145200,29,a
32,Vichada,1243000,10,a
22,Norte de Santander,3400,19,b
7,Caldas,704600,25,a
5,Bolivar,411200,29,d
12,Choco,1438600,13,a
28,Sucre,763800,5,d
17,Huila,465200,4,a
23,Putumayo,1940600,22,c
19,Magdalena,888200,22,b
24,Quindio,861000,26,b
23,Putumayo,1883600,2,b
2,Antioquia,1740000,10,d
22,Norte de Santander,710800,22,a
16,Guaviare,388600,6,e
12,Choco,406200,23,d
4,Atlantico,1322200,13,d
20,Meta,1299400,12,c
1,Amazonas,194800,23,d
32,Vichada,1979400,24,b
29,Tolima,274600,25,e
8,Caqueta,181600,8,b
7,Caldas,809200,4,d
16,Guaviare,577600,25,d
5,Bolivar,478400,17,e
19,Magdalena,1053000,5,a
6,Boyaca,1803600,4,c
14,Cundinamarca,353400,3,c
25,Risaralda,5400,5,c
8,Caqueta,506800,11,b
17,Huila,1217800,1,d
30,Valle del Cauca,692200,5,c
15,Guainia,895800,14,b
18,La Guajira,1202600,19,d
29,Tolima,1357000,18,b
28,Sucre,1306400,18,d
12,Choco,1786400,9,d
22,Norte de Santander,841200,26,a
9,Casanare,1941600,25,c
27,Santander,893000,8,a
5,Bolivar,289800,4,e
22,Norte de Santander,289200,9,a
11,Cesar,1269600,1,e
20,Meta,1163800,28,e
12,Choco,375800,10,c
23,Putumayo,1878800,24,e
1,Amazonas,697600,6,d
30,Valle del Cauca,1541400,8,e
7,Caldas,1313000,12,a
3,Arauca,1777400,23,b
14,Cundinamarca,853000,7,a
16,Guaviare,712800,19,e
23,Putumayo,744400,20,a
26,San Andres y Providencia,1465200,17,c
11,Cesar,1986000,26,a
23,Putumayo,1102000,0,b
9,Casanare,1797800,20,e
15,Guainia,1173800,21,d
25,Risaralda,876400,16,b
17,Huila,40800,0,b
4,Atlantico,1767600,0,c
21,Narino,1525600,20,a
18,La Guajira,1607000,23,a
28,Sucre,963400,16,d
32,Vichada,1675600,12,b
30,Valle del Cauca,1545800,20,c
29,Tolima,846400,24,d
25,Risaralda,1203600,10,b
14,Cundinamarca,1895800,19,e
12,Choco,464200,22,e
21,Narino,1772000,3,e
17,Huila,105000,25,a
11,Cesar,890000,26,c
31,Vaupes,1632600,20,b
20,Meta,1066000,22,c
17,Huila,1202800,16,a
22,Norte de Santander,1801000,17,c
25,Risaralda,1315200,2,a
25,Risaralda,717200,28,b
19,Magdalena,526000,19,c
1,Amazonas,578200,14,a
2,Antioquia,627000,1,c
18,La Guajira,1659200,2,a
13,Cordoba,1211200,3,d
11,Cesar,621000,12,e
4,Atlantico,502800,3,c
14,Cundinamarca,1715000,8,e
14,Cundinamarca,1280000,29,d
28,Sucre,1254000,14,e
24,Quindio,334600,23,a
28,Sucre,26400,12,d
16,Guaviare,1617200,22,a
18,La Guajira,1951400,1,a
24,Quindio,1416800,20,e
23,Putumayo,87600,19,c
8,Caqueta,1940800,9,e
22,Norte de Santander,786000,4,b
29,Tolima,420600,21,c
29,Tolima,439200,12,a
14,Cundinamarca,1523600,3,b
23,Putumayo,192200,2,c
26,San Andres y Providencia,1755400,7,e
31,Vaupes,1417800,28,d
30,Valle del Cauca,491200,30,d
32,Vichada,1648800,28,d
16,Guaviare,1350600,24,d
16,Guaviare,39600,22,e
8,Caqueta,1645400,6,b
26,San Andres y Providencia,1858000,30,b
24,Quindio,551000,27,a
18,La Guajira,995200,2,d
3,Arauca,1010800,3,d
29,Tolima,1741200,29,d
9,Casanare,181800,7,a
24,Quindio,993400,13,e
26,San Andres y Providencia,1937800,14,e
26,San Andres y Providencia,1516200,13,b
6,Boyaca,905000,17,b
27,Santander,942200,28,c
6,Boyaca,742400,11,a
19,Magdalena,1446800,18,e
19,Magdalena,668200,20,a
20,Meta,1890000,17,b
11,Cesar,1971800,7,b
21,Narino,1962000,9,e
31,Vaupes,1798000,28,d
10,Cauca,244200,27,a
19,Magdalena,513200,13,d
17,Huila,1815400,22,a
20,Meta,579600,5,b
6,Boyaca,392200,20,b
25,Risaralda,625600,20,a
15,Guainia,12600,7,a
7,Caldas,351200,23,e
28,Sucre,553000,28,d
5,Bolivar,953600,15,d
12,Choco,497600,0,e
13,Cordoba,1570200,24,d
18,La Guajira,1271000,27,e
27,Santander,155000,29,a
29,Tolima,129000,11,e
9,Casanare,1085000,28,c
13,Cordoba,751800,13,b
23,Putumayo,1955400,5,a
9,Casanare,1493200,19,e
10,Cauca,1225400,16,e
21,Narino,444600,23,e
31,Vaupes,1445000,21,c
13,Cordoba,1360400,3,c
11,Cesar,38000,9,e
23,Putumayo,1071800,3,c
9,Casanare,492000,12,b
6,Boyaca,408200,7,a
16,Guaviare,979000,20,b
11,Cesar,1200800,9,a
18,La Guajira,1976200,18,a
10,Cauca,1249400,25,c
10,Cauca,226800,9,d
26,San Andres y Providencia,1370600,16,a
19,Magdalena,851400,24,a
23,Putumayo,367000,13,c
17,Huila,1091200,25,b
20,Meta,1976000,1,a
25,Risaralda,588800,7,a
24,Quindio,160800,3,d
5,Bolivar,1184200,29,e
13,Cordoba,145800,16,d
5,Bolivar,82800,23,c
19,Magdalena,1364400,29,d
7,Caldas,603000,28,d
12,Choco,413600,8,a
29,Tolima,1071800,5,e
13,Cordoba,1043200,16,a
32,Vichada,39200,30,c
13,Cordoba,1806200,7,d
19,Magdalena,305800,22,e
4,Atlantico,490400,27,e
4,Atlantico,1972000,20,c
12,Choco,690000,4,e
29,Tolima,1353400,2,d
10,Cauca,1322600,20,a
28,Sucre,7600,21,d
22,Norte de Santander,1740200,23,b
25,Risaralda,3600,26,c
17,Huila,1926800,11,c
23,Putumayo,937800,21,c
29,Tolima,198000,30,d
27,Santander,1053600,20,a
5,Bolivar,391800,0,e
25,Risaralda,857200,6,a
31,Vaupes,945000,20,e
3,Arauca,406600,28,b
11,Cesar,238800,14,d
21,Narino,595000,22,d
21,Narino,1731600,6,c
23,Putumayo,1315800,24,e
30,Valle del Cauca,1500000,25,b
6,Boyaca,137600,30,a
18,La Guajira,595400,30,a
26,San Andres y Providencia,275400,15,a
23,Putumayo,303000,12,c
27,Santander,1358000,9,c
14,Cundinamarca,85600,15,e
29,Tolima,339000,14,c
24,Quindio,440800,24,a
25,Risaralda,1920200,1,a
22,Norte de Santander,1590000,17,a
10,Cauca,117200,25,d
5,Bolivar,66800,22,a
1,Amazonas,1914200,0,d
7,Caldas,908200,6,c
10,Cauca,472200,20,a
8,Caqueta,148800,4,d
12,Choco,808800,19,d
26,San Andres y Providencia,245800,29,b
7,Caldas,742000,20,c
1,Amazonas,920000,27,d
18,La Guajira,110200,13,c
16,Guaviare,525200,30,d
10,Cauca,38600,2,d
29,Tolima,777400,23,e
16,Guaviare,102200,30,c
24,Quindio,310000,15,b
6,Boyaca,1769000,27,e
32,Vichada,408400,8,d
30,Valle del Cauca,394800,29,b
4,Atlantico,1538200,18,d
4,Atlantico,328600,24,a
29,Tolima,671400,6,e
11,Cesar,1790600,1,a
27,Santander,1520800,19,b
15,Guainia,758600,10,e
30,Valle del Cauca,616400,30,c
30,Valle del Cauca,314800,3,b
11,Cesar,1104800,13,b
27,Santander,1069200,29,a
2,Antioquia,1719200,10,e
27,Santander,1914400,7,c
21,Narino,1755400,17,d
15,Guainia,1246600,19,e
17,Huila,1426600,20,c
6,Boyaca,521600,20,c
13,Cordoba,1567000,21,a
6,Boyaca,926800,22,d
25,Risaralda,1760200,18,d
6,Boyaca,1957000,19,a
17,Huila,193800,17,b
30,Valle del Cauca,948400,28,b
3,Arauca,58800,0,c
14,Cundinamarca,1259200,22,c
26,San Andres y Providencia,359000,28,d
31,Vaupes,820800,30,b
5,Bolivar,1589200,7,a
18,La Guajira,1683000,2,e
12,Choco,521400,28,e
10,Cauca,1227800,26,a
23,Putumayo,290200,8,d
17,Huila,1138400,12,a
19,Magdalena,1643400,5,c
28,Sucre,144000,3,e
10,Cauca,866000,13,a
19,Magdalena,528800,16,b
13,Cordoba,1208600,22,a
7,Caldas,320200,4,e
13,Cordoba,893200,15,b
22,Norte de Santander,838000,26,a
2,Antioquia,1875800,25,e
13,Cordoba,1376800,3,e
22,Norte de Santander,473800,30,a
29,Tolima,1050000,2,c
18,La Guajira,941800,16,a
9,Casanare,962400,22,d
11,Cesar,1959800,12,b
11,Cesar,993200,25,a
32,Vichada,994800,16,e
5,Bolivar,999200,16,e
7,Caldas,539800,6,a
11,Cesar,692000,21,c
4,Atlantico,1072000,11,a
23,Putumayo,1774200,26,b
9,Casanare,163200,1,d
32,Vichada,118600,0,c
7,Caldas,1509600,10,b
1,Amazonas,1688000,5,e
13,Cordoba,631600,9,d
20,Meta,216400,7,c
14,Cundinamarca,800800,9,a
15,Guainia,1545400,30,d
26,San Andres y Providencia,437600,16,b
7,Caldas,1044800,12,b
7,Caldas,1709600,10,c
6,Boyaca,1870000,10,e
19,Magdalena,1979600,19,d
25,Risaralda,606800,9,b
8,Caqueta,225800,2,d
26,San Andres y Providencia,1644000,12,c
10,Cauca,625200,30,b
16,Guaviare,1491800,8,d
21,Narino,1049600,18,c
27,Santander,1625200,4,e
8,Caqueta,786600,14,c
8,Caqueta,701600,19,d
5,Bolivar,1472200,26,a
13,Cordoba,438400,3,d
21,Narino,1469800,21,a
15,Guainia,784600,10,b
17,Huila,1346200,12,c
26,San Andres y Providencia,886600,4,b
26,San Andres y Providencia,1522400,2,d
6,Boyaca,1367200,20,d
26,San Andres y Providencia,933800,28,e
16,Guaviare,1535800,1,e
26,San Andres y Providencia,845600,22,a
25,Risaralda,136200,10,d
12,Choco,1945800,24,a
32,Vichada,1471400,29,a
2,Antioquia,1913200,14,d
25,Risaralda,35000,7,d
30,Valle del Cauca,539200,19,a
23,Putumayo,1420200,29,a
26,San Andres y Providencia,1158600,17,c
29,Tolima,1031600,26,e
2,Antioquia,474400,2,e
29,Tolima,1390400,23,d
32,Vichada,1868200,20,e
8,Caqueta,1012800,27,b
32,Vichada,617000,29,e
29,Tolima,819000,14,e
18,La Guajira,1233800,2,d
28,Sucre,918000,0,c
26,San Andres y Providencia,1393200,19,e
4,Atlantico,990200,2,b
7,Caldas,1329400,0,a
8,Caqueta,445800,26,d
5,Bolivar,930200,27,a
7,Caldas,92200,22,a
31,Vaupes,1769600,15,a
13,Cordoba,885000,22,b
15,Guainia,392000,17,a
26,San Andres y Providencia,1040600,14,c
10,Cauca,454400,8,c
30,Valle del Cauca,700000,5,b
13,Cordoba,631200,24,a
14,Cundinamarca,1619600,0,d
9,Casanare,1665800,3,b
14,Cundinamarca,1730400,12,b
22,Norte de Santander,1238600,18,e
17,Huila,1184800,7,e
20,Meta,1481000,19,d
2,Antioquia,1985000,5,d
14,Cundinamarca,161000,25,e
13,Cordoba,1594800,18,b
12,Choco,1283200,10,b
5,Bolivar,989800,14,c
32,Vichada,917400,3,e
2,Antioquia,749000,2,b
14,Cundinamarca,605800,14,a
13,Cordoba,1541800,13,e
6,Boyaca,1999600,7,c
8,Caqueta,925400,16,a
19,Magdalena,1601800,28,d
5,Bolivar,1283000,3,d
27,Santander,1593600,0,a
30,Valle del Cauca,1842000,3,c
8,Caqueta,905200,8,d
3,Arauca,466800,20,d
19,Magdalena,517000,26,d
